counter	obsInterval	tpInterval1	norm_tpInterval1	tpInterval2	norm_tpInterval2	spInterval1	norm_spInterval1	spInterval2	norm_spInterval2	norm_aveElementInterval	aveLastSlip	aveSlip	norm_lastEventSlip	norm_nextEventSlip	eventMag	eventID	firstSectionID	numSectionsInEvent	sectionsInEventString
8438	1877.1969757878628	1417.6135281673453	1.3241951	1295.3450609361316	1.4491868	1414.914497043565	1.3267212	1241.5808119811186	1.5119411	1.0672973	1.2123708	1.1620505	0.8431348	0.80813986	6.72884	306352	131	2	Deep_Spr + White_Mtn + 
8439	372.8384779754205	326.0947698457235	1.1433439	308.1240750671752	1.2100271	355.9376742729369	1.0474825	336.487479943882	1.1080308	0.9799755	1.4438733	1.5767845	0.9116964	0.9956198	7.04554	306409	82	2	Death_Vlly-N + Death_Vlly-NCu + 
8440	23.900047146205427	17.979223603471652	1.3293147	17.03634439069374	1.4028859	16.324184787783146	1.4640882	15.513827898648263	1.5405642	1.2982008	0.5464015	0.49757028	1.0284158	0.9365076	6.48753	306411	13	1	SAF-Parkfield + 
8441	700.4584168916274	702.9096306530794	0.9965128	661.5036871302876	1.0588882	584.0365226801848	1.1993401	577.4792987240065	1.2129585	1.0111146	1.9233847	1.6790758	1.0832909	0.94569105	7.20142	306428	100	8	Bigpine + Nwprt_Ing-off + Sierra_Mad-cn + Sierra_Mad-SFd + Palos_Verdes + Pals_V-Corbank + B_Elpark + Newport_Ing + 
8442	255.27605170448803	177.61360083059682	1.4372551	167.2183140118443	1.5266035	221.8434844877339	1.1507034	210.3952778617091	1.2133164	1.2416536	0.80177927	1.0088044	0.8838925	1.1121199	7.25483	306452	32	4	Temecula + Julian + Coyote_Mt. + Glen_Ivy + 
8443	1.3020279023409012	190.83666842411375	0.0068227346	185.00192652386676	0.0070379153	164.755188602852	0.007902804	156.68114313309485	0.008310049	0.0074918293	1.0099121	0.85531104	1.1290023	0.95617044	7.09052	306453	32	5	Temecula + Julian + Coyote_Mt. + SAF-N_Mendocin + Glen_Ivy + 
8444	162.23974688161755	121.63183646286375	1.3338592	114.24642350354192	1.420086	175.7702468112847	0.9230217	159.844369836711	1.0149857	1.0167779	0.96484715	1.3499362	0.80796754	1.1304429	7.00767	306526	44	4	Berryessa + Hayward + Hayward + N_San_Gregorio + 
8445	16.801890066486514	16.14592745981744	1.0406271	15.29639635443732	1.0984215	15.90973572488027	1.056076	15.091469401302795	1.1133369	0.911387	0.49099088	0.48441303	0.92903686	0.91659045	6.47324	306593	13	1	SAF-Parkfield + 
8446	156.21846935562917	191.3695527313635	0.81631833	184.78293575363293	0.8454161	192.42288899871193	0.8118497	184.57997116502466	0.8463457	0.77993816	1.715422	1.7135378	0.99641323	0.9953188	7.28014	306619	40	4	S_Maacama + Rodgers_Creek + N_Maacama + C_Maacama + 
8447	1960.341697926723	1811.7370012398405	1.0820234	1721.5474937371907	1.1387091	1685.9657912356427	1.1627411	1601.7828548171044	1.2238499	0.99240977	3.0683615	2.8549018	0.9906609	0.9217426	7.0861	306670	144	2	Genoa + Antelope_Vlly + 
8448	97.78814736183666	78.3968107610632	1.2473485	71.45723448314193	1.3684849	88.54261415648206	1.104419	82.90355770026778	1.179541	1.126316	2.4355273	2.8256605	0.9140792	1.0605003	7.44407	306795	1	4	SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + 
8449	16.932921523165305	16.206058714488748	1.0448513	15.406364417997466	1.0990862	12.961916980095046	1.3063594	12.684561060489697	1.3349237	0.9635863	0.5172863	0.42589864	0.9681106	0.79707694	6.36973	306800	13	1	SAF-Parkfield + 
8450	64.87408327062599	60.19224292116828	1.0777814	57.47178216027148	1.1287988	59.34552060835329	1.0931588	57.94137878549655	1.1196504	1.0885476	1.0633076	1.0719959	1.0663975	1.0751109	6.83425	306861	20	3	Imperial-N + Imperial-C + Imperial-S + 
8451	186.9618895770595	132.78175948995263	1.408039	110.49967936352888	1.6919677	127.71813443267219	1.4638633	121.19827234013049	1.5426118	1.3402554	1.5755475	1.7280922	0.9585948	1.051406	7.41637	306883	113	8	N_Frontal-W + Clamshell + Eureka_Peak + San_Bernardino + San_Jacinto + Anza + Coyote_Cr + Borrego + 
8452	6.069753707746393	94.8465039478691	0.06399555	92.35436177718871	0.065722436	76.50893143389202	0.079333924	77.63442827363991	0.078183785	0.067322165	1.5399637	1.294516	1.0739974	0.90281785	7.10354	306884	9	6	SAF-S_Cruz_Mts + Elmore_Ranch + San_Bernardino + San_Jacinto + Anza + Borrego + 
8453	605.6513992092107	626.1057590104891	0.9673308	392.861164042258	1.5416423	703.576690793034	0.8608179	565.5165764968386	1.0709702	0.87633854	0.3454812	0.49731395	0.811968	1.1688133	6.40586	306892	84	1	Elmore_Ranch + 
8454	55.85184840689571	51.61126905254517	1.0821638	49.14661210131156	1.1364334	51.04872636024943	1.0940889	48.952180157548746	1.1409471	0.9487611	0.887745	0.88423294	0.9121142	0.90850574	6.78202	306895	9	2	SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + 
8455	905.7151891673382	648.3724975068757	1.3969057	669.515462728194	1.352792	208.82544516788988	4.337188	174.86221709264643	5.1795936	1.1285273	0.84598565	0.22095223	1.1101655	0.28994995	5.81738	306916	174	1	Great_Val_8 + 
8456	1027.7515974269502	777.0205493127522	1.3226826	562.0416527682083	1.828604	596.0971396490878	1.7241344	541.7852301369738	1.8969723	1.21964	0.5434031	0.52381843	1.075383	1.0366253	6.23325	306940	50	1	West_Napa + 
8457	244.63445436649718	197.2854789006404	1.2400024	174.9901222147214	1.3979901	166.63168375204347	1.4681149	156.60374379449985	1.5621239	1.1799462	0.9444127	0.84518236	1.0426903	0.93313384	6.85055	306974	171	4	Great_Val_4b + Berryessa + Greenvalley + Bartlett_Spring + 
8458	37.519874199010346	25.80527059384544	1.4539616	24.7175974572019	1.5179418	23.350786496956417	1.6067927	23.001594170725404	1.6311858	1.2295291	0.7742016	0.7204531	0.8856298	0.8241455	6.64743	307013	13	2	SAF-Parkfield + SAF-Cholame + 
8459	173.7169754581074	160.76540844950296	1.0805619	161.4897554734272	1.0757152	85.97120403627717	2.0206413	84.76970509325807	2.0492814	1.0447965	0.71833926	0.37707287	1.1916242	0.62551105	6.10787	307046	29	1	Superstion_Hll + 
8460	152.36499496336867	127.69193929930618	1.1932232	118.29574929439748	1.2880006	135.4424042124988	1.124943	124.01397502177925	1.2286115	1.1113366	0.97479314	1.021913	0.9741934	1.0212843	6.85891	307121	41	2	Rodgers_Creek + Hayward + 
8461	342.4842327836732	246.08085929183147	1.3917549	152.86856672586106	2.2403836	238.66362786658533	1.435008	188.52221353157185	1.8166784	1.0648174	0.2664203	0.3285577	0.7389206	0.9112596	6.13348	307162	76	1	Owl_Lk + 
8462	2150.84304164163	2434.096188149718	0.88363105	2121.1981330867275	1.0139755	2418.092145088486	0.88947934	2053.8653022221806	1.0472171	0.96228343	1.2791705	1.238566	1.1414937	1.1052594	6.83308	307171	112	3	Emerson-CopMt + Pinto_Mtn + Hidalgo-Wc + 
8463	170.71075621953196	125.13986909858785	1.3641596	102.2214355014839	1.6700094	121.71846271256709	1.402505	114.2570611434346	1.4940937	1.2180957	2.8238287	3.1563084	0.96112317	1.0742865	7.86529	307221	13	25	SAF-Parkfield + SAF-Cholame + SAF-Carrizo + SAF-Mojave + SAF-San_Bernar + SAF-Coachella + Imperial-N + Imperial-C + Imperial-S + San_Bernardino + Borrego + Glen_Ivy + Sierra_Mad-cn + B_Elpark + Snta_Ynez-W + Snta_Ynez-E + Santa_Susana + Pleito + Pitas_Pt_East + Pinto_Mtn + Cleghorn + San_Jose + Pitas_Pt_West + Santa_Cruz_Isl + N_Frontal-E + 
8464	13.904251666087902	92.71120110637291	0.14997381	86.98602858167654	0.15984465	79.61202579398037	0.17465015	75.04742203751638	0.18527287	0.13160503	2.728527	2.354044	1.1096544	0.9573573	7.38384	307222	59	9	Snta_Ynez-W + Great_Val_4b + SAF-Parkfield + SAF-Cholame + SAF-Carrizo + SAF-Mojave + SAF-San_Bernar + SAF-Coachella + Landers + 
8465	92.7107898927763	113.51707495858064	0.81671226	82.50624656269746	1.123682	73.29090964057106	1.2649698	67.79639796984321	1.3674884	0.89660716	0.74156576	0.6093537	1.0409765	0.8553832	6.5935	307266	48	3	Calaveras + Hayward + Collayomi + 
8466	718.3366177531358	568.2954705210724	1.2640196	476.94236061436175	1.5061288	482.16517697009624	1.4898144	458.6025472290417	1.5663599	1.2304376	1.6493714	1.5859483	1.002669	0.9641134	6.96548	307270	77	2	Death_Vlly-S + Death_Vlly-Grb + 
8467	634.5233131344048	571.3196738996037	1.1106274	570.5651705576674	1.1120961	246.7206359008913	2.571829	248.4219755694881	2.5542157	1.2109675	0.6728061	0.2929373	1.3896015	0.6050274	5.929	307309	136	1	Quien_Sabe + 
8468	577.3048151164294	625.1473862350828	0.92346996	577.9794633117623	0.99883276	563.0595398436478	1.0252998	533.5499568195943	1.082007	0.9340473	2.4619105	2.2726626	1.0464374	0.9659973	7.4612	307334	72	4	Garlock_W + Tank_Cyn + Owl_Lk + Garlock_E + 
8469	236.17986886175535	162.90562323234167	1.4497957	146.77845925874755	1.6090908	195.431563328248	1.2085042	171.2105730461547	1.3794701	1.2354956	0.6633276	0.77374226	0.90275896	1.0530283	6.90903	307407	25	5	Anza + Coyote_Cr + Borrego + Superstion_Mt. + Imperial-N + 
8470	11.544242593108187	150.1381962996763	0.076890774	151.26209845280272	0.07631946	84.56764150004626	0.13650899	83.92240790880508	0.13755852	0.07748627	0.71768254	0.3981807	1.1565591	0.6416758	6.33341	307408	26	3	Coyote_Cr + Borrego + Little_Salmon + 
8471	38.48425880781277	36.91049373995599	1.0426373	37.070446743294895	1.0381385	12.2957136511568	3.1298923	12.011070533936318	3.2040656	0.70455927	0.76005095	0.24626154	0.76203734	0.24690515	5.92501	307419	21	2	Imperial-C + Imperial-S + 
8472	24.98201830149689	25.12712393124221	0.99422514	24.394161723564537	1.0240983	16.508225670313728	1.5133073	15.871609300282207	1.5740067	1.3279305	0.7708154	0.50151676	1.4588337	0.9491631	6.49612	307519	13	1	SAF-Parkfield + 
8473	330.38087667143736	346.2786475369682	0.95408964	278.4201305410016	1.1866271	327.68753389293687	1.0082192	282.6865026631965	1.1687182	0.9634981	1.5180976	1.5413601	1.0162226	1.0317947	7.3029	307524	135	4	MontBay-Tul + N_San_Gregorio + S_San_Gregorio + SAF-S_Mid_Peni + 
8474	45.204569240730706	47.81343172320516	0.9454366	44.31805825581164	1.0200034	62.63248386372605	0.7217432	59.43585932057327	0.7605605	0.7550049	0.8203259	1.100156	0.82637006	1.1082618	6.83752	307531	20	3	Imperial-N + Imperial-C + Imperial-S + 
8475	173.25075846784603	156.25514515884223	1.1087683	140.03193771664465	1.2372231	134.8241607350311	1.2850127	129.75156394745974	1.3352499	1.1205318	0.6950434	0.64401716	1.070124	0.9915615	6.57928	307608	45	2	Greenvalley + Concord + 
8476	72.74929973832609	64.99146131103454	1.119367	64.56457110603391	1.1267681	35.23114830908153	2.0649142	34.7300201763595	2.0947094	1.0653869	2.5641832	1.3793035	1.0244169	0.5510456	6.71892	307638	1	2	SAF-Mendo_Offs + SAF-N_Mendocin + 
8477	18.22113304539201	15.677567616648991	1.1622423	15.476084215494883	1.1773736	15.8712669660006	1.1480578	15.318780504414526	1.1894637	1.0094137	0.5052899	0.500154	0.948701	0.9390582	6.47586	307712	13	1	SAF-Parkfield + 
8478	496.88293317533714	412.6527893720653	1.2041187	169.92792372064594	2.9240806	521.9045744851323	0.95205706	182.5417926306334	2.7220228	1.0949391	1.748358	1.8781399	0.96244836	1.0338916	7.13667	307762	9	6	SAF-S_Cruz_Mts + Mt._Diablo + Hayward + Calaveras + Calaveras + Greenville + 
8479	99.65398965992146	106.69312630197496	0.93402445	77.95566735993768	1.2783418	76.01437967653628	1.3109887	71.72092344729155	1.3894689	0.94959104	2.7941713	2.570699	1.0456036	0.96197826	7.31526	307785	153	5	Hat_Creek + SAF-N_Mendocin + SAF-N_Mendocin + SAF-N_Coast_Of + SAF-Mendo_Offs + 
8480	119.05539487075225	79.03776856225883	1.5063102	73.78025252410241	1.6136485	83.85533446585134	1.4197713	79.36738793273511	1.5000544	1.3786758	1.245394	1.3397037	0.97600687	1.0499166	7.24452	307863	5	7	SAF-N_Coast_On + SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + Mono + 
8481	13.789218215114026	61.63181275563697	0.22373539	60.92843550102163	0.22631827	33.00853401388461	0.41774705	33.36081922002045	0.4133357	0.21915649	1.222354	0.669289	1.0538381	0.57701963	6.58572	307864	9	4	SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + Cerro_Prieto-S + SAF-S_Mid_Peni + 
8482	82.81969771625087	52.42668546868435	1.5797241	49.37665796530249	1.6773046	52.39903884542418	1.5805576	48.61872352799292	1.7034527	1.5408187	0.6902802	0.67968434	1.0309185	1.0150938	6.64134	307871	24	2	San_Jacinto + San_Bernardino + 
8483	169.23721663128114	140.2465182844343	1.2067125	133.07417625754027	1.271751	153.25357870813193	1.1042954	146.88961433691242	1.1521387	1.1620476	2.1468241	2.369702	1.0178615	1.1235335	7.27816	307890	123	3	Cerro_Prieto-N + Cerro_Prieto-S + Cerro_Prieto-W + 
8484	48.17199174443772	165.8648461078429	0.29042917	122.82075282586537	0.3922138	74.58090793821353	0.64590245	72.28113081079006	0.6664532	0.26817864	2.4091167	1.4177871	1.0343859	0.6087455	6.60848	307891	124	3	Cerro_Prieto-S + Cerro_Prieto-N + White_Mtn + 
8485	1206.4205337248618	905.9260305388792	1.3316988	499.1049068360318	2.4171681	1461.5987051210795	0.8254116	998.6885584091044	1.2080047	0.9873713	0.50616425	1.012814	0.71063215	1.4219459	6.58584	307927	58	2	B_Elpark + Puente_Hills + 
8486	20.574715636595442	16.621130618702633	1.237865	15.771007403876526	1.3045911	16.224519669314557	1.2681248	15.125493834256115	1.3602674	1.1086521	0.49661827	0.47629148	0.95110327	0.9121742	6.47484	307935	13	1	SAF-Parkfield + 
8487	92.96134395972126	116.54603848752777	0.7976362	94.5079601317162	0.98363507	96.34458990096853	0.9648839	88.14426533843718	1.05465	0.79480016	2.381422	2.221069	1.0361371	0.96636885	7.56714	308062	113	14	N_Frontal-W + Pinto_Mtn + Cleghorn + Cucamonga + Hidalgo-Wc + N_Frontal-E + SAF-Mojave + SAF-San_Bernar + SAF-Coachella + Burnt_Mtn + Eureka_Peak + San_Bernardino + Anza + Helendale + 
8488	140.9243089074803	146.78051451624884	0.9601023	144.90810983637436	0.9725081	146.07195446380197	0.9647595	143.22466903976428	0.9839388	0.9393124	3.3445818	3.3057268	1.0201471	1.0082958	7.57821	308134	4	7	SAF-N_Coast_Of + SAF-N_Coast_On + SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + Great_Val_4b + N_San_Gregorio + 
8489	21.044316776107255	16.172797186949722	1.3012168	15.112235774991353	1.392535	17.0908942474102	1.2313175	16.37338471291728	1.2852759	1.138775	0.48046994	0.5205662	0.90897185	0.9848275	6.50698	308158	13	1	SAF-Parkfield + 
8490	194.71568926302882	139.27857445300455	1.3980304	100.78247641471376	1.9320391	100.17144244773397	1.9438244	87.27271693226041	2.2311175	1.3083601	0.39336365	0.34063378	0.9635571	0.83439356	6.23752	308243	46	1	Concord + 
8491	66.20512837586966	61.57387541308662	1.0752146	59.18148555851312	1.1186798	58.01815140316294	1.1411107	56.676578556744886	1.1681215	1.1203403	1.1101115	1.063125	1.1061921	1.0593716	6.82333	308248	20	3	Imperial-N + Imperial-C + Imperial-S + 
8492	926.6709031663156	932.3106022111417	0.99395084	881.4142367600272	1.0513455	864.283078841807	1.0721844	827.3543151478683	1.1200411	1.079462	1.0073822	0.9455963	1.1428369	1.0727432	6.83658	308273	69	1	Nwprt_Ing-off + 
8493	98.19269119613392	88.16281459958925	1.1137654	81.50992016690546	1.2046716	85.48471338296288	1.1486579	81.68663639523439	1.2020656	1.0138794	0.71532446	0.7168753	0.9423094	0.9443523	6.66193	308298	42	3	Hayward + Hayward + Calaveras + 
8494	781.3772653002146	632.6303286472671	1.2351246	615.1993345035337	1.2701205	556.4311506801549	1.4042659	536.3219758734431	1.4569182	1.1784441	1.1256914	0.9813616	1.0310167	0.8988256	6.92401	308357	108	2	Hidalgo-Wc + Landers + 
8495	105.18755738763214	64.42048279365993	1.6328279	53.84359797475487	1.953576	71.8304305403045	1.4643872	62.038964078987384	1.695508	1.0191987	1.8512849	2.133063	0.7749336	0.8928838	7.06147	308410	1	3	SAF-Mendo_Offs + SAF-N_Mendocin + Table_Bluff + 
8496	27.001994405188093	24.80912990239887	1.0883894	26.636412052915546	1.0137249	18.88538974738351	1.4297823	18.65703847529415	1.447282	1.0851061	0.87148976	0.61042076	1.0651498	0.7460667	6.57721	308412	13	2	SAF-Parkfield + SAF-Cholame + 
8497	1491.1545843096403	1136.1263662784447	1.3124901	761.2739787688686	1.958762	1521.0655998692157	0.9803355	957.4704820919908	1.5573896	1.0702795	1.4851652	1.867924	0.8761609	1.1019661	7.19932	308468	64	9	Santa_Susana + Holser + San_Gabriel + B_Northridge + Sierra_Mad-SFd + Verdugo + Palos_Verdes + Puente_Hills + San_Jose + 
8498	150.89691455472948	161.3245642615579	0.9353623	156.22044687338712	0.96592295	159.39943012038975	0.9466591	156.3155109129306	0.9653355	0.87478906	0.9373441	0.9379145	0.99106824	0.9916713	6.8107	308507	40	2	S_Maacama + Berryessa + 
8499	117.38437263011885	125.88267446697357	0.9324903	121.0050224302275	0.9700785	117.69733543475735	0.997341	114.57439977745229	1.0245253	0.9095498	1.0704638	1.0135757	1.0293224	0.9746207	6.79557	308541	41	1	Rodgers_Creek + 
8500	422.4846900625011	337.2138584057611	1.2528687	315.12054171780295	1.3407081	358.33847207381484	1.1790102	335.4977190103271	1.2592773	1.1589391	1.8834152	2.0052056	0.97387546	1.0368508	7.40556	308611	142	2	Bartlett_Spring + Great_Val_1 + 
8501	200.78346219986867	176.81500347111518	1.1355567	156.90120652507738	1.2796808	165.9827098268444	1.209665	152.14374654946442	1.3196958	1.1270722	0.7462746	0.7236465	1.0155352	0.98474276	6.9389	308629	32	5	Temecula + Julian + Chino_Central + Whittier + Glen_Ivy + 
8502	39.75861602537019	40.62609532216622	0.97864723	42.89958985723123	0.92678314	20.589915917909913	1.9309752	21.122680116753237	1.8822714	1.0061524	1.4994628	0.7382978	1.0618159	0.5228115	6.64905	308648	13	2	SAF-Parkfield + SAF-Cholame + 
8503	829.4197750794029	607.2600798106123	1.3658395	576.144175063671	1.4396045	193.49631937939913	4.2864885	183.32826389688637	4.524233	0.9874734	0.82764035	0.263354	0.9731149	0.3096438	5.83417	308671	173	1	Great_Val_7 + 
8504	178.4794700110139	95.8719740221787	1.8616438	68.92977073838009	2.5892944	76.64241961821658	2.3287296	69.25032376123261	2.577309	1.2432901	2.5824685	2.5944781	0.9670668	0.9715641	7.26391	308707	160	5	Lt_Salmon_Off + SAF-Mendo_Offs + SAF-N_Mendocin + SAF-N_Mendocin + Table_Bluff + 
8505	161.30444446468113	134.44460987691428	1.1997837	113.47794968989957	1.4214607	129.67906502860816	1.2438742	116.96416328196915	1.3790929	1.1616131	1.4731474	1.5184047	0.98087317	1.0110071	7.41618	308724	88	6	Clamshell + San_Bernardino + San_Jacinto + Anza + Coyote_Cr + Borrego + 
8506	3.3483088231505262	60.16497214469735	0.05565213	63.944724743824644	0.05236255	44.80561363110284	0.07472967	44.271198283358096	0.07563177	0.0569971	1.129556	0.78203154	1.0912057	0.75548035	6.57724	308725	24	4	San_Jacinto + Anza + San_Bernardino + SAF-Carrizo + 
8507	239.44145263861546	231.38651027890404	1.0348116	124.47392274286683	1.9236274	222.15988587503418	1.0777888	119.88863532125264	1.9971989	0.99947244	2.9345236	2.8264236	1.031755	0.99374783	7.67114	308844	97	11	Pitas_Pt_West + Pleito + Snta_Ynez-W + Bigpine + SAF-Parkfield + SAF-Cholame + SAF-Carrizo + SAF-Mojave + Borrego + Snta_Ynez-E + Los_Alamos + 
8508	1.8778169871136237	48.28556681080532	0.038889818	39.13022831218273	0.04798891	36.56272570258092	0.05135878	37.91658609051424	0.049524948	0.038249534	1.3030081	1.2625947	1.0621097	1.0291679	6.77606	308845	43	4	Hayward + Snta_Ynez-E + SAF-Parkfield + SAF-Cholame + 
8509	191.52114142137563	162.86372431801806	1.1759595	158.54240607746246	1.2080121	156.67326959936102	1.2224238	152.56989387254927	1.255301	1.1403549	1.4943682	1.4380733	1.0332355	0.99431217	7.06123	308857	40	3	S_Maacama + N_Maacama + C_Maacama + 
8510	1280.2512694678421	1404.4134293799514	0.9115915	1283.600467083069	0.9973908	1234.915787152198	1.0367115	1168.571229721799	1.0955697	1.0310924	1.8766088	1.7084374	1.1157699	1.0157807	7.07139	308923	147	3	B_Chan_Isle_Th + Red_Mtn + Santa_Cruz_Isl + 
8511	84.79305662785129	67.96715356604017	1.2475593	63.828240081303406	1.3284568	68.11146515613325	1.2449161	65.29688038115209	1.2985774	1.1589409	1.1201868	1.1459614	0.94410664	0.96582985	7.091	308969	36	6	N_San_Gregorio + SAF-N_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Mid_Peni + SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + 
8512	126.90918226248066	102.02469969170279	1.2439065	59.44239753474088	2.1349943	52.34329682799271	2.4245546	31.137004143780466	4.0758314	0.75486296	0.9976187	0.5225707	0.9999706	0.5238027	6.35702	308970	9	4	SAF-S_Cruz_Mts + SAF-S_Cruz_Mts + Cerro_Prieto-N + Great_Val_8 + 
8513	66.51988124187437	56.480412136269486	1.1777513	52.086984858395795	1.2770922	25.690622244623455	2.589267	22.5495324341581	2.949945	1.11997	0.9868933	0.4272465	1.0028435	0.43415168	6.17872	308978	21	2	Imperial-C + Imperial-S + 
8514	50.10912739288934	60.40325102483942	0.8295767	57.92932061698885	0.8650046	56.89964139927323	0.88065803	56.93529750388587	0.8801065	0.70807767	2.1662188	2.129048	0.8861663	0.8709603	6.90914	309087	1	2	SAF-Mendo_Offs + SAF-N_Mendocin + 
